1|2|5
1|3|9
1|4|2
1|5|1
1|6|4
1|7|6
1|8|1
1|9|5
1|10|6
1|11|1
1|12|9
1|13|10
1|14|1
1|15|2
1|16|7
1|17|8
1|18|9
1|19|8
1|20|10
1|21|5
1|22|9
1|23|2
1|24|1
1|25|5
1|26|10
1|27|2
1|28|5
1|29|5
1|30|4
1|31|4
1|32|8
1|33|2
1|34|7
1|35|6
1|36|10
1|37|8
1|38|1
1|39|2
1|40|6
1|41|6
1|42|6
1|43|2
1|44|6
1|45|10
1|46|10
1|47|7
1|48|9
1|49|5
1|50|2
1|51|4
1|52|6
1|53|7
1|54|8
1|55|10
1|56|8
1|57|4
1|58|2
1|59|9
1|60|1
1|61|2
1|62|3
1|63|9
1|64|6
1|65|3
1|66|7
1|67|7
1|68|2
1|69|2
1|70|8
1|71|2
1|72|5
1|73|10
1|74|9
1|75|4
1|76|9
1|77|5
1|78|5
1|79|1
1|80|4
1|81|7
1|82|7
1|83|6
1|84|6
1|85|10
1|86|7
1|87|7
1|88|6
1|89|10
1|90|6
1|91|5
1|92|9
1|93|9
1|94|8
1|95|9
1|96|10
1|97|4
1|98|6
1|99|10
1|100|2
2|3|10
2|4|3
2|5|2
2|6|4
2|7|2
2|8|3
2|9|1
2|10|3
2|11|3
2|12|3
2|13|5
2|14|7
2|15|10
2|16|1
2|17|7
2|18|10
2|19|6
2|20|8
2|21|6
2|22|2
2|23|9
2|24|10
2|25|3
2|26|9
2|27|2
2|28|9
2|29|6
2|30|6
2|31|1
2|32|8
2|33|8
2|34|9
2|35|3
2|36|10
2|37|8
2|38|10
2|39|5
2|40|9
2|41|7
2|42|3
2|43|10
2|44|5
2|45|5
2|46|6
2|47|8
2|48|9
2|49|5
2|50|7
2|51|8
2|52|2
2|53|6
2|54|6
2|55|7
2|56|7
2|57|3
2|58|8
2|59|5
2|60|1
2|61|4
2|62|10
2|63|1
2|64|1
2|65|4
2|66|9
2|67|9
2|68|7
2|69|8
2|70|6
2|71|10
2|72|4
2|73|5
2|74|9
2|75|3
2|76|5
2|77|9
2|78|10
2|79|5
2|80|2
2|81|1
2|82|3
2|83|4
2|84|10
2|85|7
2|86|2
2|87|9
2|88|4
2|89|7
2|90|6
2|91|2
2|92|6
2|93|3
2|94|10
2|95|8
2|96|2
2|97|10
2|98|9
2|99|2
2|100|9
3|4|7
3|5|1
3|6|7
3|7|5
3|8|2
3|9|4
3|10|5
3|11|2
3|12|6
3|13|5
3|14|4
3|15|4
3|16|6
3|17|5
3|18|4
3|19|10
3|20|1
3|21|5
3|22|8
3|23|2
3|24|10
3|25|6
3|26|4
3|27|3
3|28|9
3|29|9
3|30|8
3|31|1
3|32|5
3|33|4
3|34|6
3|35|3
3|36|2
3|37|6
3|38|10
3|39|7
3|40|4
3|41|9
3|42|2
3|43|8
3|44|2
3|45|1
3|46|9
3|47|10
3|48|1
3|49|9
3|50|7
3|51|8
3|52|3
3|53|10
3|54|8
3|55|2
3|56|4
3|57|9
3|58|9
3|59|6
3|60|2
3|61|6
3|62|8
3|63|1
3|64|2
3|65|1
3|66|3
3|67|9
3|68|2
3|69|6
3|70|1
3|71|10
3|72|1
3|73|5
3|74|7
3|75|8
3|76|6
3|77|3
3|78|8
3|79|9
3|80|7
3|81|9
3|82|4
3|83|10
3|84|5
3|85|3
3|86|10
3|87|8
3|88|10
3|89|2
3|90|5
3|91|6
3|92|10
3|93|7
3|94|10
3|95|10
3|96|2
3|97|1
3|98|1
3|99|1
3|100|4
4|5|3
4|6|3
4|7|10
4|8|1
4|9|8
4|10|9
4|11|10
4|12|10
4|13|8
4|14|4
4|15|10
4|16|2
4|17|5
4|18|6
4|19|2
4|20|7
4|21|2
4|22|10
4|23|5
4|24|9
4|25|6
4|26|1
4|27|2
4|28|7
4|29|6
4|30|10
4|31|8
4|32|2
4|33|10
4|34|6
4|35|9
4|36|10
4|37|9
4|38|9
4|39|4
4|40|4
4|41|9
4|42|1
4|43|6
4|44|8
4|45|7
4|46|5
4|47|3
4|48|1
4|49|8
4|50|4
4|51|8
4|52|9
4|53|2
4|54|5
4|55|4
4|56|3
4|57|9
4|58|1
4|59|6
4|60|2
4|61|4
4|62|8
4|63|1
4|64|6
4|65|7
4|66|8
4|67|3
4|68|6
4|69|3
4|70|6
4|71|8
4|72|7
4|73|4
4|74|10
4|75|8
4|76|4
4|77|4
4|78|8
4|79|7
4|80|3
4|81|8
4|82|8
4|83|3
4|84|2
4|85|5
4|86|5
4|87|2
4|88|5
4|89|1
4|90|4
4|91|1
4|92|8
4|93|9
4|94|10
4|95|4
4|96|5
4|97|5
4|98|2
4|99|5
4|100|10
5|6|10
5|7|4
5|8|10
5|9|3
5|10|4
5|11|5
5|12|9
5|13|2
5|14|10
5|15|2
5|16|9
5|17|1
5|18|10
5|19|3
5|20|5
5|21|7
5|22|6
5|23|8
5|24|3
5|25|8
5|26|3
5|27|7
5|28|5
5|29|10
5|30|9
5|31|2
5|32|9
5|33|1
5|34|4
5|35|2
5|36|3
5|37|2
5|38|8
5|39|7
5|40|3
5|41|4
5|42|6
5|43|8
5|44|10
5|45|7
5|46|9
5|47|4
5|48|9
5|49|4
5|50|1
5|51|2
5|52|5
5|53|8
5|54|6
5|55|3
5|56|4
5|57|3
5|58|5
5|59|2
5|60|7
5|61|1
5|62|3
5|63|7
5|64|9
5|65|9
5|66|1
5|67|8
5|68|4
5|69|4
5|70|10
5|71|10
5|72|9
5|73|8
5|74|10
5|75|7
5|76|1
5|77|7
5|78|7
5|79|4
5|80|10
5|81|5
5|82|5
5|83|6
5|84|3
5|85|4
5|86|8
5|87|1
5|88|7
5|89|9
5|90|2
5|91|4
5|92|5
5|93|2
5|94|5
5|95|8
5|96|6
5|97|9
5|98|1
5|99|8
5|100|6
6|7|1
6|8|7
6|9|7
6|10|9
6|11|9
6|12|10
6|13|9
6|14|4
6|15|2
6|16|6
6|17|1
6|18|4
6|19|6
6|20|1
6|21|5
6|22|3
6|23|2
6|24|3
6|25|8
6|26|9
6|27|7
6|28|1
6|29|3
6|30|7
6|31|4
6|32|6
6|33|8
6|34|8
6|35|7
6|36|6
6|37|9
6|38|6
6|39|4
6|40|1
6|41|9
6|42|3
6|43|5
6|44|3
6|45|4
6|46|2
6|47|7
6|48|9
6|49|4
6|50|10
6|51|6
6|52|8
6|53|1
6|54|1
6|55|1
6|56|6
6|57|1
6|58|1
6|59|7
6|60|2
6|61|4
6|62|3
6|63|9
6|64|2
6|65|10
6|66|9
6|67|4
6|68|6
6|69|4
6|70|4
6|71|4
6|72|2
6|73|8
6|74|7
6|75|2
6|76|2
6|77|4
6|78|9
6|79|5
6|80|10
6|81|6
6|82|6
6|83|3
6|84|8
6|85|10
6|86|5
6|87|3
6|88|2
6|89|3
6|90|6
6|91|8
6|92|4
6|93|9
6|94|2
6|95|3
6|96|8
6|97|4
6|98|5
6|99|3
6|100|6
7|8|4
7|9|3
7|10|5
7|11|4
7|12|5
7|13|1
7|14|2
7|15|6
7|16|5
7|17|9
7|18|4
7|19|10
7|20|6
7|21|2
7|22|10
7|23|6
7|24|5
7|25|1
7|26|9
7|27|3
7|28|10
7|29|10
7|30|8
7|31|2
7|32|5
7|33|10
7|34|3
7|35|5
7|36|9
7|37|7
7|38|10
7|39|2
7|40|6
7|41|2
7|42|2
7|43|1
7|44|8
7|45|10
7|46|7
7|47|7
7|48|3
7|49|1
7|50|5
7|51|7
7|52|2
7|53|5
7|54|8
7|55|1
7|56|10
7|57|5
7|58|3
7|59|3
7|60|2
7|61|1
7|62|3
7|63|1
7|64|8
7|65|7
7|66|5
7|67|2
7|68|9
7|69|8
7|70|5
7|71|6
7|72|7
7|73|8
7|74|3
7|75|4
7|76|3
7|77|5
7|78|10
7|79|1
7|80|3
7|81|10
7|82|2
7|83|8
7|84|6
7|85|10
7|86|5
7|87|2
7|88|1
7|89|7
7|90|2
7|91|6
7|92|5
7|93|6
7|94|5
7|95|10
7|96|6
7|97|5
7|98|8
7|99|4
7|100|7
8|9|9
8|10|1
8|11|3
8|12|9
8|13|3
8|14|3
8|15|6
8|16|1
8|17|9
8|18|10
8|19|9
8|20|9
8|21|4
8|22|1
8|23|3
8|24|4
8|25|2
8|26|9
8|27|9
8|28|4
8|29|10
8|30|1
8|31|5
8|32|3
8|33|6
8|34|10
8|35|8
8|36|6
8|37|2
8|38|3
8|39|10
8|40|7
8|41|5
8|42|8
8|43|3
8|44|4
8|45|9
8|46|1
8|47|5
8|48|1
8|49|2
8|50|8
8|51|1
8|52|8
8|53|9
8|54|9
8|55|7
8|56|4
8|57|5
8|58|6
8|59|9
8|60|10
8|61|1
8|62|1
8|63|4
8|64|9
8|65|10
8|66|7
8|67|5
8|68|9
8|69|3
8|70|10
8|71|7
8|72|9
8|73|1
8|74|10
8|75|1
8|76|10
8|77|3
8|78|6
8|79|2
8|80|10
8|81|3
8|82|3
8|83|7
8|84|7
8|85|6
8|86|6
8|87|1
8|88|2
8|89|9
8|90|4
8|91|10
8|92|4
8|93|9
8|94|3
8|95|3
8|96|7
8|97|4
8|98|7
8|99|6
8|100|5
9|10|2
9|11|10
9|12|10
9|13|8
9|14|10
9|15|4
9|16|8
9|17|5
9|18|8
9|19|5
9|20|7
9|21|6
9|22|6
9|23|3
9|24|5
9|25|7
9|26|8
9|27|1
9|28|9
9|29|1
9|30|1
9|31|3
9|32|7
9|33|6
9|34|7
9|35|2
9|36|7
9|37|3
9|38|4
9|39|6
9|40|9
9|41|5
9|42|3
9|43|3
9|44|8
9|45|2
9|46|4
9|47|10
9|48|5
9|49|4
9|50|5
9|51|7
9|52|5
9|53|9
9|54|10
9|55|8
9|56|7
9|57|7
9|58|7
9|59|2
9|60|5
9|61|2
9|62|8
9|63|3
9|64|1
9|65|1
9|66|4
9|67|7
9|68|1
9|69|4
9|70|5
9|71|9
9|72|6
9|73|7
9|74|3
9|75|2
9|76|4
9|77|9
9|78|6
9|79|4
9|80|4
9|81|10
9|82|5
9|83|5
9|84|5
9|85|10
9|86|4
9|87|4
9|88|10
9|89|9
9|90|10
9|91|9
9|92|3
9|93|7
9|94|1
9|95|9
9|96|8
9|97|1
9|98|8
9|99|10
9|100|7
10|11|9
10|12|5
10|13|2
10|14|2
10|15|6
10|16|4
10|17|9
10|18|10
10|19|2
10|20|4
10|21|5
10|22|2
10|23|3
10|24|1
10|25|5
10|26|3
10|27|3
10|28|4
10|29|5
10|30|2
10|31|10
10|32|5
10|33|5
10|34|9
10|35|6
10|36|3
10|37|7
10|38|9
10|39|10
10|40|4
10|41|3
10|42|10
10|43|4
10|44|4
10|45|8
10|46|6
10|47|4
10|48|9
10|49|3
10|50|5
10|51|8
10|52|8
10|53|9
10|54|10
10|55|8
10|56|5
10|57|1
10|58|9
10|59|2
10|60|4
10|61|8
10|62|1
10|63|4
10|64|4
10|65|8
10|66|2
10|67|1
10|68|10
10|69|5
10|70|2
10|71|2
10|72|8
10|73|6
10|74|8
10|75|8
10|76|7
10|77|5
10|78|5
10|79|2
10|80|10
10|81|7
10|82|10
10|83|3
10|84|2
10|85|3
10|86|6
10|87|9
10|88|1
10|89|8
10|90|8
10|91|10
10|92|2
10|93|4
10|94|8
10|95|2
10|96|8
10|97|1
10|98|9
10|99|9
10|100|7
11|12|3
11|13|10
11|14|4
11|15|1
11|16|8
11|17|10
11|18|6
11|19|1
11|20|7
11|21|4
11|22|10
11|23|3
11|24|8
11|25|10
11|26|9
11|27|6
11|28|5
11|29|10
11|30|7
11|31|7
11|32|8
11|33|4
11|34|5
11|35|2
11|36|10
11|37|3
11|38|3
11|39|5
11|40|7
11|41|6
11|42|9
11|43|6
11|44|2
11|45|10
11|46|2
11|47|3
11|48|9
11|49|7
11|50|8
11|51|5
11|52|8
11|53|6
11|54|3
11|55|8
11|56|7
11|57|4
11|58|4
11|59|6
11|60|4
11|61|5
11|62|6
11|63|3
11|64|6
11|65|1
11|66|7
11|67|6
11|68|5
11|69|8
11|70|2
11|71|8
11|72|2
11|73|5
11|74|10
11|75|8
11|76|5
11|77|10
11|78|9
11|79|4
11|80|4
11|81|8
11|82|2
11|83|7
11|84|4
11|85|5
11|86|2
11|87|6
11|88|3
11|89|2
11|90|10
11|91|2
11|92|2
11|93|9
11|94|8
11|95|5
11|96|10
11|97|10
11|98|10
11|99|10
11|100|3
12|13|10
12|14|2
12|15|4
12|16|2
12|17|7
12|18|9
12|19|9
12|20|8
12|21|1
12|22|2
12|23|8
12|24|3
12|25|6
12|26|1
12|27|4
12|28|6
12|29|7
12|30|2
12|31|9
12|32|10
12|33|5
12|34|2
12|35|4
12|36|10
12|37|2
12|38|2
12|39|9
12|40|3
12|41|10
12|42|7
12|43|9
12|44|8
12|45|2
12|46|10
12|47|7
12|48|4
12|49|2
12|50|4
12|51|8
12|52|4
12|53|9
12|54|10
12|55|5
12|56|8
12|57|10
12|58|1
12|59|2
12|60|2
12|61|7
12|62|9
12|63|6
12|64|1
12|65|3
12|66|3
12|67|10
12|68|6
12|69|8
12|70|6
12|71|10
12|72|8
12|73|7
12|74|9
12|75|3
12|76|3
12|77|5
